seqnames	start	end
chr6	28506954	28507601
chr6	28523056	28523627
chr6	28537223	28537964
chr6	28542661	28544380
chr6	28586890	28587628
chr6	28606840	28607315
chr6	28616201	28616343
chr6	28648458	28648928
chr6	28657987	28658312
chr6	28668248	28668377
chr6	28684315	28684463
chr6	28729041	28729151
chr6	28837401	28839313
chr6	28848633	28849224
chr6	28863356	28864272
chr6	28865933	28867238
chr6	28881302	28881462
chr6	28884253	28885146
chr6	28895440	28897288
chr6	28922164	28924458
chr6	28940469	28941802
chr6	28943705	28944697
chr6	28953180	28953935
chr6	28969509	28969670
chr6	28980870	28982805
chr6	28988435	28989194
chr6	28989280	28989628
chr6	29005406	29005785
chr6	29015800	29017347
chr6	29290775	29291126
chr6	29516218	29516377
chr6	29547180	29547322
chr6	29552679	29553775
chr6	29589469	29589707
chr6	29628445	29629079
chr6	29632314	29633665
chr6	29641499	29642063
chr6	29649641	29650275
chr6	29651632	29651884
chr6	29666490	29666602
chr6	29708543	29709490
chr6	29723102	29724357
chr6	29737987	29738406
chr6	29748845	29749484
chr6	29752567	29753335
chr6	29792305	29793327
chr6	29845195	29845738
chr6	29847971	29848458
chr6	29863947	29864075
chr6	29887755	29888702
chr6	29924839	29925035
chr6	29926235	29927565
chr6	29941830	29942913
chr6	29946988	29947205
chr6	29947348	29947694
chr6	29948296	29949158
chr6	29964707	29966435
chr6	29976087	29976849
chr6	30007275	30007489
chr6	30013321	30013472
chr6	30013607	30013749
chr6	30043212	30043347
chr6	30060650	30062004
chr6	30066270	30067532
chr6	30101581	30101891
chr6	30101994	30102262
chr6	30102752	30103694
chr6	30130733	30131442
chr6	30146851	30147074
chr6	30169990	30170392
chr6	30200848	30200969
chr6	30213142	30214620
chr6	30219309	30219596
chr6	30227772	30228315
chr6	30238414	30238989
chr6	30259238	30260196
chr6	30289707	30290242
chr6	30318173	30318530
chr6	30325692	30327670
chr6	30344704	30345605
chr6	30357744	30358366
chr6	30396833	30397718
chr6	30399589	30399833
chr6	30411525	30411985
chr6	30438351	30438498
chr6	30441319	30441457
chr6	30450599	30451334
chr6	30453603	30453913
chr6	30463430	30463891
chr6	30466286	30466888
chr6	30480566	30481136
chr6	30481823	30482378
chr6	30489236	30490819
chr6	30496208	30496940
chr6	30500578	30501272
chr6	30508515	30509789
chr6	30515946	30516835
chr6	30527743	30528465
chr6	30529468	30529888
chr6	30532609	30532838
chr6	30541565	30542738
chr6	30543988	30544215
chr6	30544505	30544910
chr6	30555784	30557736
chr6	30570834	30572135
chr6	30597044	30597754
chr6	30614509	30615508
chr6	30615840	30616276
chr6	30616928	30618268
chr6	30626511	30627252
chr6	30646862	30648162
chr6	30672506	30673254
chr6	30679089	30679251
chr6	30681896	30683139
chr6	30686463	30686810
chr6	30690951	30691109
chr6	30717051	30717762
chr6	30719921	30720554
chr6	30720992	30721180
chr6	30721294	30721597
chr6	30722560	30722847
chr6	30730727	30731142
chr6	30737068	30737857
chr6	30742330	30744732
chr6	30768779	30770212
chr6	30780273	30780398
chr6	30781672	30782073
chr6	30786584	30786692
chr6	30793689	30794253
chr6	30810663	30811277
chr6	30814071	30814748
chr6	30817205	30817399
chr6	30819343	30819651
chr6	30822093	30822345
chr6	30828231	30829023
chr6	30829727	30830324
chr6	30834701	30835141
chr6	30877503	30878043
chr6	30884271	30884962
chr6	30885747	30886249
chr6	30907790	30908540
chr6	30913994	30914678
chr6	30955547	30956117
chr6	30990581	30990876
chr6	30996915	30997033
chr6	31042888	31043101
chr6	31068847	31069118
chr6	31079583	31080042
chr6	31087623	31087864
chr6	31094425	31094916
chr6	31103321	31103460
chr6	31128082	31128360
chr6	31137398	31137813
chr6	31157988	31158982
chr6	31180512	31180897
chr6	31196907	31198595
chr6	31198708	31199097
chr6	31203366	31204478
chr6	31260092	31260274
chr6	31260632	31260748
chr6	31265485	31265970
chr6	31267972	31268170
chr6	31271441	31273114
chr6	31286202	31286376
chr6	31300969	31301103
chr6	31308022	31308761
chr6	31332660	31333284
chr6	31349191	31349354
chr6	31350325	31350741
chr6	31350853	31352111
chr6	31356799	31358083
chr6	31366640	31367353
chr6	31374160	31374392
chr6	31385193	31385417
chr6	31399679	31400982
chr6	31402231	31403759
chr6	31420698	31420837
chr6	31430596	31430797
chr6	31441549	31442111
chr6	31462436	31463709
chr6	31472858	31473026
chr6	31491912	31492166
chr6	31493881	31494979
chr6	31497343	31498407
chr6	31516121	31516264
chr6	31538881	31538994
chr6	31541190	31542444
chr6	31546703	31547755
chr6	31551361	31551493
chr6	31558501	31560268
chr6	31568305	31568894
chr6	31571968	31572842
chr6	31575325	31575897
chr6	31579620	31579814
chr6	31580512	31581255
chr6	31582066	31583001
chr6	31596901	31597271
chr6	31598485	31598984
chr6	31619950	31621211
chr6	31651844	31653310
chr6	31660035	31660848
chr6	31664781	31666221
chr6	31680671	31681595
chr6	31702606	31703643
chr6	31729290	31730311
chr6	31734713	31735081
chr6	31736300	31736565
chr6	31737866	31738534
chr6	31739559	31740429
chr6	31769888	31770074
chr6	31772040	31772360
chr6	31777089	31777582
chr6	31794541	31794694
chr6	31795155	31796208
chr6	31806390	31807136
chr6	31814494	31815361
chr6	31815486	31815701
chr6	31817433	31818104
chr6	31821779	31822756
chr6	31826912	31827998
chr6	31829577	31830099
chr6	31834287	31835521
chr6	31836857	31836999
chr6	31862560	31864111
chr6	31888825	31888969
chr6	31897475	31898768
chr6	31901978	31902584
chr6	31958622	31959506
chr6	31971642	31972630
chr6	31979393	31979592
chr6	32048129	32048523
chr6	32087660	32087783
chr6	32118850	32119073
chr6	32128103	32128660
chr6	32130082	32130490
chr6	32153780	32155043
chr6	32175943	32176268
chr6	32177411	32178762
chr6	32190170	32190512
chr6	32192686	32192925
chr6	32195182	32196341
chr6	32255130	32255750
chr6	32382455	32382581
chr6	32396120	32396289
chr6	32413394	32413830
chr6	32415390	32415510
chr6	32415563	32415702
chr6	32421163	32421306
chr6	32439583	32439966
chr6	32583790	32584487
chr6	32589651	32589903
chr6	32609745	32610418
chr6	32622524	32623759
chr6	32666475	32666888
chr6	32668256	32668639
chr6	32685506	32686038
chr6	32692046	32692297
chr6	32700469	32700734
chr6	32786029	32786301
chr6	32796908	32797587
chr6	32838148	32839112
chr6	32843960	32845768
chr6	32853141	32854764
chr6	32867013	32867149
chr6	32867416	32867584
chr6	32867605	32868479
chr6	32884033	32884186
chr6	32885716	32886168
chr6	32886454	32886609
chr6	32894131	32895164
chr6	32940770	32941731
chr6	32944228	32944570
chr6	32952770	32953461
chr6	32968281	32969009
chr6	32970669	32970853
chr6	32971547	32972695
chr6	32973825	32974145
chr6	32984264	32985052
chr6	33009307	33009738
chr6	33014896	33015069
chr6	33019095	33019342
chr6	33029456	33029577
chr6	33073458	33073800
chr6	33075430	33076449
chr6	33112221	33112656
chr6	33118562	33118808
chr6	33119174	33119313
chr6	33128281	33128855
chr6	33161544	33162068
chr6	33192681	33192805
chr6	33192943	33193337
chr6	33197594	33197837
chr6	33200345	33200976
chr6	33204411	33205086
chr6	33208120	33208951
chr6	33248358	33249813
chr6	33264001	33264144
chr6	33271273	33272463
chr6	33277032	33277827
chr6	33288965	33289946
chr6	33298073	33298455
chr6	33298956	33300096
chr6	33312760	33313228
chr6	33313356	33314779
chr6	33317740	33318164
chr6	33322803	33323653
chr6	33329320	33329515
chr6	33332628	33332817
chr6	33343748	33345523
chr6	33365788	33366114
chr6	33391122	33392345
chr6	33410055	33410930
chr6	33411051	33411459
chr6	33417693	33418860
chr6	33425654	33426346
chr6	33426883	33427165
chr6	33427979	33428110
chr6	33430845	33431204
chr6	33453801	33454787
chr6	33498446	33498649
chr6	33533094	33533855
chr6	33548249	33548483
chr6	33549111	33549237
chr6	33570579	33571676
chr6	33578557	33578809
chr6	33579821	33580520
chr6	33585528	33586087
chr6	33592762	33593378
chr6	33598696	33598923
chr6	33620703	33622128
chr6	33630113	33630238
chr6	33632671	33632857
chr6	33633459	33634187
chr6	33649675	33649828
chr6	33669018	33669274
chr6	33692791	33693132
chr6	33694444	33694625
chr6	33696679	33697129
chr6	33700475	33700694
chr6	33711063	33712096
chr6	33724483	33724842
chr6	33744433	33744657
chr6	33746757	33746937
chr6	33771571	33771927
chr6	33788107	33789436
chr6	33840119	33840383
chr6	33856689	33857007
chr6	33861090	33861317
chr6	33886828	33887219
chr6	33904415	33905785
chr6	33914813	33915140
chr6	34027642	34027842
chr6	34055229	34055398
chr6	34154834	34154955
chr6	34163747	34164125
chr6	34182542	34183405
chr6	34190260	34190478
chr6	34196042	34196847
chr6	34208006	34208251
chr6	34223763	34224567
chr6	34235400	34238402
chr6	34243000	34243306
chr6	34244615	34244765
chr6	34246994	34247113
chr6	34248476	34249666
chr6	34313378	34313563
chr6	34315799	34315935
chr6	34317154	34317576
chr6	34344989	34345132
chr6	34368579	34368691
chr6	34391673	34393327
chr6	34410642	34410859
chr6	34415373	34415493
chr6	34425333	34426382
chr6	34433004	34433175
chr6	34447923	34448078
chr6	34459862	34460120
chr6	34484857	34485264
chr6	34527119	34527766
chr6	34609475	34610043
chr6	34656219	34658268
chr6	34671680	34672516
chr6	34673185	34673313
chr6	34673533	34673806
chr6	34696342	34697554
chr6	34756592	34757934
chr6	34791504	34792513
chr6	34851373	34851630
chr6	34872603	34872719
chr6	34887634	34889455
chr6	34889698	34890082
chr6	34912537	34913283
chr6	34922385	34922560
chr6	34986467	34986633
chr6	34986870	34987161
chr6	35011616	35011773
chr6	35048724	35048903
chr6	35140066	35140188
chr6	35141098	35141374
chr6	35141382	35141653
chr6	35241076	35241327
chr6	35258937	35260385
chr6	35297579	35298407
chr6	35300941	35301084
chr6	35302577	35303575
chr6	35310370	35310633
chr6	35311136	35312059
chr6	35312941	35313052
chr6	35327197	35327913
chr6	35332095	35332578
chr6	35342063	35343045
chr6	35348357	35348971
chr6	35370272	35370615
chr6	35387059	35387277
chr6	35394176	35394288
chr6	35419658	35419788
chr6	35449373	35450055
chr6	35451737	35453005
chr6	35467797	35469107
chr6	35497070	35497969
chr6	35522786	35523416
chr6	35569006	35569234
chr6	35583795	35584465
chr6	35587203	35587430
chr6	35591339	35591888
chr6	35594817	35594978
chr6	35596478	35596616
chr6	35599927	35600587
chr6	35600705	35602903
chr6	35606180	35606420
chr6	35611026	35611629
chr6	35613583	35613950
chr6	35622304	35622624
chr6	35624058	35624967
chr6	35633929	35634065
chr6	35636107	35636504
chr6	35642595	35643139
chr6	35649406	35649602
chr6	35655685	35655904
chr6	35662371	35662666
chr6	35662807	35664709
chr6	35664898	35665212
chr6	35665576	35665915
chr6	35668209	35668356
chr6	35668664	35669859
chr6	35674751	35674863
chr6	35675701	35675930
chr6	35677646	35677944
chr6	35681214	35682034
chr6	35687615	35689312
chr6	35710340	35710691
chr6	35718693	35719739
chr6	35726162	35726527
chr6	35726628	35727174
chr6	35727771	35728548
chr6	35731265	35732452
chr6	35736236	35736561
chr6	35737632	35737794
chr6	35764221	35764442
chr6	35771275	35771556
chr6	35778318	35778522
chr6	35787426	35787726
chr6	35795958	35796096
chr6	35805196	35805546
chr6	35807580	35807748
chr6	35884445	35884579
chr6	35906370	35906592
chr6	35919273	35921346
chr6	36027430	36029125
chr6	36034012	36034195
chr6	36039323	36039458
chr6	36055096	36055205
chr6	36083409	36083594
chr6	36094767	36094982
chr6	36094989	36095601
chr6	36099427	36100400
chr6	36108845	36109550
chr6	36115203	36115313
chr6	36118699	36118928
chr6	36120286	36121572
chr6	36123702	36124067
chr6	36130244	36132111
chr6	36195856	36197576
chr6	36204139	36204339
chr6	36277632	36277819
chr6	36302250	36302933
chr6	36341052	36341212
chr6	36360400	36360839
chr6	36383731	36383850
chr6	36386903	36387055
chr6	36387291	36388145
chr6	36422973	36423955
chr6	36441310	36441850
chr6	36442465	36443664
chr6	36443975	36444123
chr6	36469454	36469588
chr6	36506269	36506545
chr6	36506722	36507197
chr6	36519245	36519440
chr6	36528284	36528530
chr6	36540126	36540698
chr6	36544302	36544747
chr6	36545915	36548306
chr6	36579782	36580011
chr6	36583676	36583853
chr6	36593534	36595146
chr6	36599841	36599987
chr6	36602037	36602263
chr6	36603792	36603988
chr6	36610898	36611248
chr6	36615115	36615256
chr6	36615272	36615526
chr6	36623381	36623770
chr6	36662535	36662926
chr6	36678518	36679079
chr6	36680136	36680831
chr6	36682825	36683093
chr6	36691207	36691757
chr6	36691996	36692493
chr6	36695430	36695650
chr6	36735140	36735310
chr6	36752500	36752684
chr6	36755513	36756354
chr6	36766241	36766415
chr6	36771276	36771447
chr6	36782921	36783100
chr6	36839856	36840717
chr6	36865834	36866038
chr6	36874223	36875323
chr6	36885525	36886399
chr6	36897701	36897902
chr6	36912112	36913162
chr6	36930872	36931027
chr6	36947682	36948215
chr6	36954368	36954518
chr6	36954609	36954751
chr6	36955371	36956291
chr6	36962989	36963921
chr6	36979464	36979614
chr6	36985828	36986911
chr6	37018081	37018915
chr6	37021815	37022034
chr6	37033264	37033423
chr6	37042270	37042427
chr6	37048802	37049266
chr6	37050240	37050694
chr6	37051309	37051731
chr6	37102358	37103080
chr6	37134757	37134931
chr6	37137610	37137745
chr6	37155437	37155998
chr6	37169597	37170262
chr6	37172072	37172702
chr6	37173507	37173964
chr6	37182948	37183535
chr6	37189845	37190108
chr6	37190452	37190599
chr6	37192227	37192530
chr6	37202844	37203088
chr6	37207819	37208306
chr6	37209377	37210699
chr6	37216820	37217011
chr6	37221914	37222890
chr6	37240007	37240687
chr6	37247930	37248086
chr6	37257418	37258374
chr6	37259256	37259521
chr6	37272806	37273142
chr6	37289959	37290525
chr6	37324231	37324405
chr6	37325797	37326003
chr6	37353722	37354422
chr6	37381639	37381776
chr6	37406309	37406475
chr6	37432779	37434234
chr6	37442632	37443140
chr6	37484117	37484466
chr6	37489914	37490416
chr6	37495425	37495659
chr6	37499635	37500098
chr6	37502093	37503783
chr6	37508059	37508588
chr6	37514315	37514747
chr6	37516073	37517955
chr6	37536009	37536305
chr6	37553635	37553994
chr6	37559424	37559587
chr6	37566258	37566702
chr6	37608289	37608558
chr6	37608964	37609109
chr6	37691989	37692273
chr6	37696741	37699267
chr6	37705254	37705950
chr6	37731915	37732391
chr6	37783984	37784268
chr6	37791368	37791819
chr6	37818610	37819896
chr6	37849942	37850057
chr6	37850072	37850847
chr6	37857757	37857941
chr6	37858324	37858456
chr6	37866680	37867468
chr6	37867916	37868118
chr6	37878249	37878406
chr6	37897298	37897945
chr6	37985528	37985721
chr6	37986192	37986346
chr6	37987175	37987780
chr6	38000927	38001064
chr6	38034363	38034498
chr6	38052564	38052754
chr6	38057578	38058447
chr6	38115181	38115336
chr6	38131702	38131890
chr6	38259840	38260038
chr6	38287470	38287606
chr6	38336467	38336816
chr6	38391313	38391501
chr6	38430925	38431050
chr6	38479403	38479618
chr6	38481846	38481971
chr6	38494097	38494214
chr6	38508958	38509092
chr6	38571930	38572620
chr6	38638903	38640386
chr6	38672015	38672312
chr6	38673426	38673700
chr6	38673889	38674166
chr6	38702083	38702230
chr6	38702263	38702382
chr6	38702523	38703365
chr6	38713953	38714286
chr6	38876501	38876761
chr6	38942209	38942332
chr6	38955781	38955917
chr6	38973164	38973432
chr6	38975723	38975851
chr6	39029337	39029488
chr6	39102437	39102661
chr6	39111083	39111847
chr6	39114430	39115687
chr6	39143243	39144037
chr6	39153770	39154208
chr6	39166507	39166714
chr6	39229028	39229716
chr6	39250101	39250217
chr6	39263682	39263889
chr6	39303062	39303434
chr6	39360683	39360820
chr6	39361933	39362185
chr6	39579023	39579204
chr6	39724754	39725629
chr6	39770694	39770827
chr6	39865249	39865375
chr6	39934162	39934587
chr6	40122543	40122656
chr6	40132802	40132945
chr6	40358563	40358892
chr6	40389286	40389610
chr6	40587642	40588076
chr6	40788802	40789006
chr6	40789047	40789375
chr6	40903853	40904004
chr6	41006271	41006395
chr6	41027583	41028686
chr6	41071836	41073975
chr6	41074083	41074213
chr6	41080627	41080856
chr6	41182045	41182546
chr6	41199567	41201257
chr6	41258747	41258886
chr6	41279079	41279224
chr6	41298842	41299471
chr6	41318735	41319505
chr6	41333622	41334793
chr6	41345040	41345359
chr6	41368787	41369284
chr6	41428162	41428279
chr6	41531811	41532528
chr6	41538405	41538528
chr6	41545892	41546972
chr6	41547454	41547594
chr6	41560495	41561444
chr6	41592102	41592239
chr6	41602949	41603279
chr6	41629668	41629968
chr6	41683284	41683831
chr6	41707137	41707275
chr6	41707687	41708049
chr6	41732564	41733367
chr6	41734042	41734482
chr6	41734769	41735857
chr6	41779541	41780535
chr6	41786513	41788059
chr6	41846518	41847054
chr6	41894845	41896034
chr6	41902277	41902504
chr6	41920672	41921628
chr6	41921853	41921977
chr6	41936088	41936569
chr6	41938205	41938490
chr6	41941515	41942433
chr6	41958319	41958899
chr6	41970482	41970962
chr6	41976776	41977423
chr6	42007630	42008024
chr6	42010182	42010754
chr6	42022186	42023194
chr6	42031138	42031510
chr6	42035225	42035419
chr6	42039271	42040163
chr6	42044281	42044473
chr6	42045659	42046177
chr6	42048496	42049088
chr6	42050127	42051018
chr6	42104209	42104821
chr6	42121861	42122071
chr6	42159616	42159750
chr6	42166531	42166858
chr6	42198047	42198297
chr6	42203315	42203504
chr6	42214887	42215192
chr6	42217628	42218195
chr6	42224593	42224744
chr6	42260958	42261153
chr6	42278210	42278872
chr6	42281727	42281852
chr6	42309870	42310001
chr6	42340065	42340699
chr6	42348928	42349076
chr6	42367426	42368607
chr6	42374455	42374652
chr6	42378087	42378426
chr6	42387397	42387668
chr6	42390022	42390940
chr6	42402293	42402542
chr6	42404570	42404982
chr6	42410781	42410946
chr6	42417477	42418068
chr6	42428050	42428821
chr6	42428892	42429023
chr6	42429325	42429483
chr6	42441647	42441806
chr6	42443684	42443950
chr6	42450818	42451194
chr6	42451533	42452080
chr6	42452291	42453657
chr6	42491072	42491242
chr6	42520896	42521313
chr6	42547407	42548482
chr6	42555909	42556154
chr6	42563575	42564848
chr6	42569281	42569940
chr6	42572436	42572752
chr6	42661650	42662004
chr6	42688357	42688491
chr6	42693842	42693964
chr6	42708503	42708638
chr6	42726180	42727423
chr6	42745683	42747694
chr6	42758061	42758330
chr6	42770952	42772071
chr6	42774491	42775555
chr6	42782104	42782412
chr6	42782600	42784766
chr6	42789791	42790210
chr6	42791755	42792168
chr6	42819903	42820152
chr6	42863457	42863578
chr6	42879231	42880444
chr6	42889995	42891348
chr6	42898979	42899126
chr6	42901455	42901913
chr6	42907875	42907998
chr6	42916630	42916816
chr6	42928870	42930524
chr6	42960143	42960401
chr6	42960518	42961115
chr6	42978605	42979768
chr6	42984075	42984928
chr6	43013513	43014371
chr6	43021335	43022214
chr6	43053318	43054119
chr6	43059182	43060015
chr6	43093827	43094021
chr6	43143583	43144017
chr6	43162445	43162594
chr6	43170970	43171779
chr6	43174097	43174943
chr6	43181895	43182568
chr6	43185528	43185784
chr6	43224027	43224977
chr6	43228932	43229886
chr6	43247021	43247787
chr6	43263428	43263716
chr6	43269478	43269754
chr6	43308288	43309032
