ATACchr ATACstart ATACend BIC_atacseq LR_atacseq
chr4 2862078 2862236 1.79176 3.01884e-06
chr4 2862659 2863044 1.79177 1.08074e-05
chr4 28848861 28848985 1.7918 3.93561e-05
chr4 29229679 29229819 1.79181 5.18215e-05
chr4 2923207 2923443 1.79177 7.79624e-06
chr4 2931869 2932029 1.76601 -0.0257537
chr4 29333324 29333482 1.79189 0.000130568
chr4 29336911 29337056 1.00518 -0.786584
chr4 2934770 2935459 1.79184 8.24187e-05
chr4 2936003 2936443 1.79185 8.87615e-05
chr4 29528856 29528987 1.79176 5.37261e-06
chr4 2954238 2954785 1.26828 -0.523478
chr4 2961719 2962808 1.79179 3.49577e-05
chr4 2962830 2964235 1.79177 9.92295e-06
chr4 29777738 29777972 1.79193 0.000166309
chr4 30007263 30007434 1.78484 -0.00692054
chr4 3009772 3010284 1.79176 -3.93213e-07
chr4 3010574 3010717 1.79176 3.60365e-06
chr4 30153148 30153311 1.68646 -0.105299
chr4 30258075 30258324 1.79183 7.38611e-05
chr4 3037437 3037722 1.74349 -0.0482711
chr4 3038044 3038232 1.79176 2.52712e-08
chr4 3041386 3042079 0.226237 -1.56552
chr4 3045477 3045735 -0.411073 -2.20283
chr4 3047504 3048090 1.79184 8.07588e-05
chr4 30711433 30711632 1.79152 -0.000241247
chr4 3073804 3074060 0.215507 -1.57625
chr4 3074358 3075402 0.194985 -1.59677
chr4 3085457 3085848 1.79191 0.000146857
chr4 30983963 30984077 -1.33972 -3.13147
chr4 30989423 30989556 1.79177 1.42603e-05
chr4 3106483 3107062 1.79198 0.000217585
chr4 3149594 3149866 1.75613 -0.0356324
chr4 31614060 31614190 1.77608 -0.0156745
chr4 31916071 31916205 1.79177 1.51499e-05
chr4 3193792 3194039 0.817978 -0.973782
chr4 3202074 3203084 1.79177 1.19762e-05
chr4 32051759 32051908 1.5039 -0.287864
chr4 3219145 3219298 1.79177 1.03967e-05
chr4 32276609 32276892 1.79187 0.000111837
chr4 32313408 32313529 1.79209 0.000325761
chr4 32330344 32330500 1.79177 1.12696e-05
chr4 32423527 32423761 1.79184 7.63876e-05
chr4 32728513 32728647 1.792 0.000243484
chr4 3292403 3293744 1.65948 -0.132283
chr4 32968843 32969338 1.79177 1.26026e-05
chr4 3301900 3302981 1.01475 -0.777006
chr4 33148192 33148345 1.77027 -0.0214884
chr4 33306063 33306210 1.79178 2.24631e-05
chr4 33333251 33333379 1.7918 3.97067e-05
chr4 33453808 33453918 1.79179 2.64567e-05
chr4 3346108 3346461 1.79176 3.87108e-06
chr4 33606825 33606984 1.79181 5.46961e-05
chr4 336882 338348 1.79191 0.000149923
chr4 3370034 3370232 1.79177 1.15814e-05
chr4 33881575 33881809 1.79182 6.34502e-05
chr4 34139651 34139818 1.59528 -0.196478
chr4 34197871 34198000 1.7629 -0.0288638
chr4 3443547 3443701 1.79177 7.30504e-06
chr4 34506615 34506829 1.79177 8.44533e-06
chr4 34692467 34692589 1.74395 -0.0478084
chr4 3480654 3480907 1.79176 -2.01557e-06
chr4 3532000 3532991 1.21705 -0.574709
chr4 35340233 35340431 1.79178 2.36826e-05
chr4 35364514 35364672 1.79177 1.15348e-05
chr4 35455717 35455879 1.79176 5.52852e-06
chr4 35970714 35970904 1.79179 3.40364e-05
chr4 36012875 36013024 1.79178 1.87253e-05
chr4 36046903 36047149 1.79179 2.8209e-05
chr4 36081313 36081516 -2.03601 -3.82777
chr4 36122406 36122603 -2.37394 -4.1657
chr4 36179179 36179353 1.79177 1.01159e-05
chr4 36189361 36190154 1.62397 -0.167785
chr4 36197680 36197891 -2.06494 -3.8567
chr4 36198679 36198799 1.79177 1.38781e-05
chr4 36208992 36209523 0.910726 -0.881034
chr4 36210038 36210311 1.11774 -0.674018
chr4 36220969 36221190 1.45424 -0.337524
chr4 36227903 36228155 1.79183 7.13668e-05
chr4 36235454 36235642 1.79181 5.04547e-05
chr4 36241825 36242601 1.79191 0.000155439
chr4 36242797 36243268 1.79043 -0.00133049
chr4 36243428 36244954 1.79183 7.25371e-05
chr4 36255334 36256066 1.79196 0.000202636
chr4 36256408 36256662 1.79182 5.80382e-05
chr4 36267536 36268193 1.79181 5.268e-05
chr4 36269130 36269647 1.55883 -0.232932
chr4 36278922 36279044 0.402767 -1.38899
chr4 36285870 36286722 1.79179 3.06256e-05
chr4 36302230 36302368 1.78951 -0.00224659
chr4 36310890 36311373 1.79178 2.00846e-05
chr4 36322747 36323516 1.79179 3.18394e-05
chr4 36325450 36325876 1.79177 8.54164e-06
chr4 36348581 36349077 1.00317 -0.788587
chr4 36351187 36351364 1.79177 8.52939e-06
chr4 36385608 36386747 1.79194 0.000184865
chr4 36394287 36394959 1.79183 7.0324e-05
chr4 36399805 36400114 1.79176 4.30159e-06
chr4 36402196 36402381 1.79187 0.000108356
chr4 36541154 36541293 0.653153 -1.13861
chr4 36551688 36552233 1.79181 5.11656e-05
chr4 37237160 37237304 1.78138 -0.0103749
chr4 37309711 37309862 1.79177 8.69982e-06
chr4 37364089 37364211 1.7918 3.94579e-05
chr4 37384848 37385021 1.79178 1.74001e-05
chr4 37397445 37397634 1.79178 1.73938e-05
chr4 37453084 37454012 1.28901 -0.502752
chr4 37584062 37584190 1.79184 7.85119e-05
chr4 37603114 37603476 1.3552 -0.436563
chr4 37621439 37621583 1.7918 3.63435e-05
chr4 37665932 37666077 -2.31445 -4.10621
chr4 37666754 37666910 1.09328 -0.698484
chr4 37675703 37676085 1.79177 1.09925e-05
chr4 37685368 37686941 1.79177 9.89104e-06
chr4 37757981 37758298 1.79177 1.29478e-05
chr4 37780260 37781379 1.79198 0.000224518
chr4 37803548 37803698 1.79187 0.00011264
chr4 37815781 37816521 1.79178 1.59937e-05
chr4 37826102 37827147 1.79179 3.31727e-05
chr4 37872495 37872684 1.79177 1.02747e-05
chr4 37874106 37874248 1.27091 -0.52085
chr4 37890486 37893033 1.79217 0.000407082
chr4 37954209 37955066 1.79176 3.16662e-06
chr4 37976996 37978351 1.79177 8.40593e-06
chr4 37996840 37996984 -1.32555 -3.11731
chr4 38026329 38026461 1.81396 0.022198
chr4 38062085 38062805 1.79177 6.77837e-06
chr4 38068832 38068972 1.79177 9.21768e-06
chr4 38069169 38069604 -3.5776 -5.36936
chr4 38090453 38090842 -6.30672 -8.09848
chr4 38128991 38129442 1.79187 0.000115144
chr4 38131265 38132709 1.79183 7.06546e-05
chr4 38155058 38155314 1.79183 6.60624e-05
chr4 38155757 38155888 1.79179 3.27341e-05
chr4 38160821 38161675 1.79179 3.12123e-05
chr4 38163660 38164013 -2.32071 -4.11247
chr4 38177018 38178117 1.79177 1.17567e-05
chr4 38179765 38179891 1.79178 1.64941e-05
chr4 38243001 38243332 1.79177 5.77216e-06
chr4 38245755 38245898 1.74845 -0.043314
chr4 38310299 38310960 1.79189 0.000132549
chr4 38318892 38320236 1.79184 7.68655e-05
chr4 38328226 38328344 1.63475 -0.157012
chr4 38328792 38329560 1.79185 8.72993e-05
chr4 38330781 38330964 1.79179 2.57847e-05
chr4 38455130 38455980 1.79187 0.000106136
chr4 38456143 38456278 1.78816 -0.00360347
chr4 38482823 38482994 1.79126 -0.00049494
chr4 38489930 38490772 0.259823 -1.53194
chr4 38509115 38510267 1.79179 3.19667e-05
chr4 38523942 38524339 1.79194 0.000181875
chr4 38529691 38530116 1.79179 3.36737e-05
chr4 38560928 38561161 1.79176 3.63999e-06
chr4 38583151 38583371 1.79204 0.000279069
chr4 38600527 38600801 1.79178 2.25897e-05
chr4 38625613 38626042 1.05575 -0.736011
chr4 38654192 38655583 0.840398 -0.951362
chr4 38663252 38664496 1.77676 -0.0150002
chr4 38666800 38667529 1.62077 -0.170985
chr4 38673165 38673468 1.79178 2.32395e-05
chr4 38674814 38675836 1.7918 4.31831e-05
chr4 38687585 38687970 1.72656 -0.0651994
chr4 38730690 38730829 1.79177 7.74269e-06
chr4 38731044 38731475 1.79184 7.78163e-05
chr4 38747653 38747838 1.79177 9.88827e-06
chr4 38759547 38759777 1.79184 8.35695e-05
chr4 38804047 38805750 1.66089 -0.130874
chr4 3880487 3880837 1.79179 2.68998e-05
chr4 38819488 38819889 1.79178 1.74751e-05
chr4 38837738 38838302 1.79177 1.11258e-05
chr4 38855992 38858091 1.79179 2.99581e-05
chr4 38860925 38861073 1.79178 1.95441e-05
chr4 38865674 38865794 0.775942 -1.01582
chr4 38867652 38867871 1.7343 -0.0574567
chr4 38867918 38868300 1.79183 7.41969e-05
chr4 38889097 38889737 -0.979031 -2.77079
chr4 38895593 38895732 1.79179 3.13416e-05
chr4 38896356 38896582 1.79177 6.8693e-06
chr4 38902765 38903001 1.79183 6.75996e-05
chr4 38914992 38915118 1.60547 -0.186291
chr4 38939189 38939406 0.273675 -1.51808
chr4 38949354 38950208 1.7918 4.31954e-05
chr4 38957575 38957723 1.7128 -0.0789567
chr4 38957997 38958186 1.7919 0.000139803
chr4 38981369 38981728 0.168248 -1.62351
chr4 38984448 38984648 1.31128 -0.48048
chr4 39030463 39030621 1.79177 1.36138e-05
chr4 39031864 39033054 1.79191 0.00015019
chr4 39043778 39045624 1.79182 5.89874e-05
chr4 39045869 39046078 1.79183 6.66105e-05
chr4 39135237 39135579 1.68424 -0.107521
chr4 39182027 39183142 1.79181 4.55376e-05
chr4 39336437 39336800 1.79177 8.82099e-06
chr4 39353170 39354375 1.79185 8.84065e-05
chr4 39365753 39366877 1.1447 -0.647059
chr4 39446847 39447505 1.79179 2.66993e-05
chr4 39458283 39459875 1.79177 1.33687e-05
chr4 39469357 39469838 1.79182 6.04882e-05
chr4 39470380 39470735 1.79177 7.69814e-06
chr4 39527004 39527996 1.79183 6.70533e-05
chr4 3954657 3956146 1.79178 2.51655e-05
chr4 39549527 39549682 1.70216 -0.0896018
chr4 39556868 39556998 1.79171 -4.94403e-05
chr4 39609635 39609828 1.79176 4.06453e-06
chr4 39637646 39639366 1.79177 1.09776e-05
chr4 39695786 39695930 1.71271 -0.0790449
chr4 39697414 39698564 1.79179 3.25661e-05
chr4 39710315 39710516 1.79176 2.70406e-06
chr4 39718922 39719288 1.79179 3.24391e-05
chr4 39765142 39765404 1.14167 -0.650088
chr4 39873959 39874082 1.79179 2.83685e-05
chr4 39931510 39931846 1.79416 0.00240084
chr4 39932727 39933250 -0.205107 -1.99687
chr4 39936791 39937085 1.70838 -0.0833817
chr4 39958031 39958306 1.02444 -0.767316
chr4 39965002 39965222 1.42892 -0.362838
chr4 39976544 39978313 1.79185 8.70083e-05
chr4 40046338 40046622 -7.29541 -9.08717
chr4 40055474 40058289 1.79183 6.82749e-05
chr4 40066627 40066842 1.7913 -0.000459324
chr4 40121645 40121930 0.990305 -0.801454
chr4 40123045 40123373 1.76883 -0.0229293
chr4 40124624 40125283 0.781215 -1.01054
chr4 40128663 40128784 1.79177 1.28271e-05
chr4 40143779 40143946 0.938345 -0.853415
chr4 40149977 40150314 1.62354 -0.168216
chr4 40152442 40152910 0.434886 -1.35687
chr4 40173393 40173914 1.79178 1.62224e-05
chr4 40180435 40180660 1.79187 0.000112604
chr4 40183739 40184425 0.00833759 -1.78342
chr4 40190874 40191524 1.79183 7.07941e-05
chr4 40193196 40193471 1.49862 -0.293136
chr4 40194759 40195197 1.79179 3.35346e-05
chr4 40196810 40198444 1.79181 4.78014e-05
chr4 40199604 40201535 1.79188 0.000123228
chr4 40205153 40205951 -3.18076 -4.97252
chr4 40206064 40206395 1.61506 -0.176696
chr4 40207422 40207874 -0.221258 -2.01302
chr4 40213777 40214547 1.43032 -0.361435
chr4 40227048 40227772 -1.537 -3.32876
chr4 40228662 40229149 -0.240101 -2.03186
chr4 40230296 40231437 1.79181 4.89925e-05
chr4 40238568 40239404 0.593365 -1.19839
chr4 40241968 40242683 1.79179 2.9877e-05
chr4 40246622 40247727 1.53625 -0.255505
chr4 40254727 40256037 1.79188 0.00011602
chr4 40261943 40262202 1.79186 0.000102882
chr4 40265258 40266018 1.79178 2.43141e-05
chr4 40275106 40275299 0.0344858 -1.75727
chr4 40283506 40284523 1.79189 0.000133358
chr4 40289495 40290482 1.79176 4.53971e-06
chr4 40290911 40291137 0.778351 -1.01341
chr4 40297249 40297491 1.79177 8.46225e-06
chr4 40301419 40302673 1.79195 0.000192516
chr4 40307498 40309701 1.79181 5.155e-05
chr4 40316269 40317412 1.79183 6.65843e-05
chr4 40325314 40326037 1.79194 0.000181474
chr4 40349482 40350082 1.79101 -0.000751899
chr4 40363910 40364064 1.79177 1.28879e-05
chr4 40400233 40400352 1.79176 3.97509e-06
chr4 40433295 40433945 0.989818 -0.801942
chr4 40480485 40480683 1.79178 2.35132e-05
chr4 40502974 40503590 1.79209 0.000328051
chr4 40515119 40515241 0.535423 -1.25634
chr4 40515314 40515617 0.784586 -1.00717
chr4 40548110 40548228 1.79181 5.40613e-05
chr4 40550969 40551418 1.7918 3.77678e-05
chr4 40629439 40630219 1.36871 -0.423051
chr4 40672911 40673597 1.55536 -0.2364
chr4 40688376 40688673 -2.8189 -4.61066
chr4 40749842 40749953 1.79176 -8.70071e-07
chr4 40750011 40750147 1.79176 4.36487e-06
chr4 40763360 40763543 1.57334 -0.218421
chr4 40805136 40805373 1.69287 -0.098894
chr4 40837586 40837788 0.700471 -1.09129
chr4 40841100 40841259 1.79176 4.88732e-06
chr4 40856901 40857311 1.79179 2.86909e-05
chr4 40897696 40898034 1.79177 6.48508e-06
chr4 40908802 40909876 -1.76295 -3.55471
chr4 40916973 40917124 1.75985 -0.0319114
chr4 40927739 40927900 1.79177 8.51325e-06
chr4 40954099 40954267 -2.66829 -4.46005
chr4 41036790 41036959 1.79177 1.37403e-05
chr4 41061386 41061559 1.7918 3.8906e-05
chr4 4107405 4107842 1.79158 -0.000180259
chr4 41121749 41121923 1.79176 2.84217e-14
chr4 41214070 41214369 1.79179 2.92273e-05
chr4 41280652 41280802 1.79182 6.33052e-05
chr4 41281178 41281298 1.74333 -0.0484263
chr4 41305510 41305718 1.79181 5.04965e-05
chr4 41480208 41480330 1.79177 9.58193e-06
chr4 41509235 41509383 1.79183 6.91678e-05
chr4 4171638 4171797 1.79178 1.59663e-05
chr4 41802662 41802874 1.79177 1.16469e-05
chr4 41882730 41883023 1.79248 0.000721154
chr4 41934934 41935927 1.7924 0.000640459
chr4 41989857 41991074 1.79177 6.61812e-06
chr4 42112915 42113034 1.79177 1.30569e-05
chr4 42152030 42152180 1.79177 1.30739e-05
chr4 42332311 42332523 1.79177 1.4708e-05
chr4 42346796 42346978 1.78836 -0.003404
chr4 42373192 42373329 1.71397 -0.0777871
chr4 4247700 4248793 1.79177 5.76331e-06
chr4 42519944 42520159 1.74528 -0.0464781
chr4 42521032 42521317 1.79176 5.27216e-06
chr4 42568706 42569026 1.65828 -0.133484
chr4 42580358 42580508 1.79179 2.66344e-05
chr4 4260329 4260604 1.73588 -0.0558843
chr4 42627653 42628778 1.79179 3.50936e-05
chr4 42636352 42636572 1.7623 -0.0294626
chr4 42641639 42642383 0.852511 -0.939248
chr4 42642591 42642732 1.73873 -0.0530322
chr4 42655418 42657854 1.79182 6.52502e-05
chr4 42671541 42672276 1.73076 -0.0610033
chr4 42673107 42673256 1.60461 -0.187146
chr4 4269610 4270137 1.03945 -0.752305
chr4 42750182 42750308 1.79183 6.56387e-05
chr4 42787240 42787402 1.79178 1.70889e-05
chr4 42789033 42789183 1.23931 -0.552454
chr4 42821283 42821426 1.72081 -0.0709516
chr4 42836788 42836954 1.79182 5.91094e-05
chr4 42865713 42865832 1.79176 0
chr4 4289721 4290819 0.699176 -1.09258
chr4 43001373 43001568 1.79177 9.72996e-06
chr4 43056904 43057054 0.429285 -1.36247
chr4 43191160 43191315 1.79176 1.47801e-06
chr4 43228063 43228357 1.79177 1.04252e-05
chr4 4335204 4335488 1.79179 3.34594e-05
chr4 43388492 43388743 1.79177 7.4115e-06
chr4 43557971 43558320 1.79177 1.12266e-05
chr4 43668639 43668779 0.0565953 -1.73516
chr4 43700261 43700386 1.37618 -0.415583
chr4 43798171 43798379 1.79177 1.53435e-05
chr4 43853323 43853456 1.79178 2.43247e-05
chr4 4386569 4386963 1.59167 -0.200091
chr4 43941526 43941673 1.79179 3.1255e-05
chr4 44062768 44063024 1.7918 3.88604e-05
chr4 4430469 4430583 1.79177 5.91424e-06
chr4 4430726 4431037 1.75794 -0.0338186
chr4 44448727 44449096 1.7918 3.86565e-05
chr4 44544363 44544499 1.59362 -0.198144
chr4 4461768 4462203 1.79182 5.98115e-05
chr4 44629353 44629536 1.79179 2.94045e-05
chr4 44677941 44679336 1.7918 3.75121e-05
chr4 44725560 44727095 1.79181 5.05859e-05
chr4 44738742 44738853 1.75124 -0.0405223
chr4 44741785 44741926 1.79176 4.91549e-06
chr4 44760294 44760426 0.392491 -1.39927
chr4 4487936 4488097 1.1321 -0.659661
chr4 4488462 4488848 1.80745 0.0156939
chr4 4492545 4492744 -0.493864 -2.28562
chr4 4502678 4503199 1.79182 6.00805e-05
chr4 4524396 4524601 1.28555 -0.506211
chr4 45245473 45245622 1.10531 -0.686452
chr4 45284153 45284338 0.496457 -1.2953
chr4 45323385 45323548 1.79177 7.6391e-06
chr4 45364197 45364354 1.79177 1.15256e-05
chr4 45373394 45373535 1.79182 5.71632e-05
chr4 4541535 4542627 0.963805 -0.827955
chr4 45561517 45561764 1.5617 -0.230061
chr4 45630749 45630912 1.79179 3.33996e-05
chr4 45719516 45719706 1.78654 -0.00521786
chr4 4575142 4576082 1.79177 1.05866e-05
chr4 45855964 45856157 1.78447 -0.00728485
chr4 45984379 45984819 1.47492 -0.316842
chr4 46137119 46137365 0.698454 -1.09331
chr4 46225710 46225840 1.74878 -0.0429771
chr4 4639460 4639597 1.76203 -0.0297283
chr4 46395612 46395886 1.79196 0.000197835
chr4 46693327 46693447 0.101439 -1.69032
chr4 47010878 47011396 1.54346 -0.248303
chr4 47031363 47031713 1.15609 -0.635666
chr4 47032348 47032763 1.79177 5.72691e-06
chr4 47037987 47038210 1.79177 1.24687e-05
chr4 47121008 47121142 1.79177 1.46023e-05
chr4 47122672 47122929 1.79178 1.58928e-05
chr4 47196750 47196889 1.75504 -0.0367176
chr4 473309 473449 1.75186 -0.0398974
chr4 473482 474409 1.79177 1.22831e-05
chr4 47367817 47367979 1.79184 8.25533e-05
chr4 47368460 47368729 1.79177 1.16604e-05
chr4 47390019 47390186 1.63274 -0.159021
chr4 47395095 47395303 1.79177 9.9405e-06
chr4 47462850 47464076 1.79184 7.77477e-05
chr4 47484936 47485793 1.79177 6.86899e-06
chr4 47490684 47490805 1.79205 0.000291484
chr4 47531447 47532148 1.79181 4.70499e-05
chr4 47532746 47532874 1.79177 9.15217e-06
chr4 47686246 47686607 1.79178 1.84689e-05
chr4 47836583 47837774 1.79183 6.74907e-05
chr4 47839277 47839598 1.79178 1.6293e-05
chr4 47913906 47915111 1.79177 1.22642e-05
chr4 47926518 47927099 1.79181 4.63091e-05
chr4 47933937 47934335 0.968483 -0.823277
chr4 47939772 47939921 1.79177 1.2668e-05
chr4 48016338 48017447 1.79187 0.000110076
chr4 48033946 48034269 1.79177 1.06015e-05
chr4 48036133 48036851 -1.66378 -3.45554
chr4 48047224 48047968 -1.45276 -3.24452
chr4 48063965 48064148 0.175899 -1.61586
chr4 48064481 48064623 1.79181 5.21324e-05
chr4 48065624 48065915 1.61152 -0.180238
chr4 48087258 48087380 0.0559187 -1.73584
chr4 48103547 48103666 1.79177 8.46948e-06
chr4 48109126 48109245 1.62776 -0.164002
chr4 48109298 48109970 1.79174 -2.39047e-05
chr4 48112337 48112499 1.79178 2.36729e-05
chr4 48116646 48116835 1.77791 -0.013845
chr4 48127788 48128398 1.79179 3.41237e-05
chr4 48129468 48129918 1.79179 3.05004e-05
chr4 48133838 48134669 1.7918 3.68868e-05
chr4 48137880 48139930 1.79177 5.99213e-06
chr4 48140790 48141221 1.45123 -0.340529
chr4 48162728 48162872 1.39029 -0.401467
chr4 48167801 48167932 1.79177 1.33276e-05
chr4 48269146 48270652 1.79178 2.03421e-05
chr4 48316027 48316393 1.78273 -0.00902469
chr4 48327024 48327158 1.79185 9.38137e-05
chr4 48340521 48342316 1.79178 2.27151e-05
chr4 48342469 48342686 1.3268 -0.464964
chr4 483522 483657 -0.745019 -2.53678
chr4 48431345 48431931 1.79178 2.21681e-05
chr4 48471767 48471935 1.79177 7.50162e-06
chr4 48490441 48490577 1.79177 6.38069e-06
chr4 48491357 48491483 1.79176 3.54898e-06
chr4 48499663 48500049 1.79177 1.30079e-05
chr4 48578338 48579142 -1.39254 -3.1843
chr4 4859945 4860102 1.79177 7.09392e-06
chr4 48635421 48635809 -3.88884 -5.6806
chr4 48653327 48653552 0.140465 -1.65129
chr4 48665709 48666094 -0.456688 -2.24845
chr4 48681943 48682317 1.7919 0.000139991
chr4 48684222 48684535 1.7918 3.94152e-05
chr4 48692354 48692611 1.79183 7.46954e-05
chr4 48698137 48698458 1.72294 -0.0688202
chr4 48699671 48700528 1.71387 -0.0778909
chr4 48728775 48729538 1.79177 1.05373e-05
chr4 48739105 48739328 1.79199 0.000232226
chr4 48739717 48740225 1.78777 -0.00398879
chr4 48741803 48742405 0.125467 -1.66629
chr4 48742541 48742683 0.268729 -1.52303
chr4 48746690 48746947 1.69256 -0.0991975
chr4 48763841 48763967 1.49497 -0.296791
chr4 48773749 48773891 1.79176 3.93074e-06
chr4 48778852 48781156 1.79179 2.68247e-05
chr4 48830552 48831665 1.79183 6.82282e-05
chr4 48839896 48840056 1.79178 2.46744e-05
chr4 48854271 48854432 1.79176 4.87711e-06
chr4 48878358 48878528 1.7918 3.58056e-05
chr4 48906378 48907204 1.79177 9.61744e-06
chr4 48909775 48909998 -1.0301 -2.82186
chr4 48913621 48913821 -3.98388 -5.77564
chr4 48944518 48944734 1.3067 -0.48506
chr4 48944921 48945294 1.79184 7.60001e-05
chr4 48963162 48963528 1.79177 9.50831e-06
chr4 49027823 49028046 1.79176 2.84967e-06
chr4 49032895 49033024 1.79177 5.58058e-06
chr4 49108317 49108531 1.79177 1.1476e-05
chr4 49120961 49121109 1.79177 9.86755e-06
chr4 49149641 49149810 1.79179 2.79214e-05
chr4 4944002 4944348 1.32813 -0.463632
chr4 49510383 49510532 1.79177 8.40486e-06
chr4 49510990 49511316 1.79177 7.91628e-06
chr4 49511478 49512507 1.79177 9.5535e-06
chr4 49512683 49512834 1.79176 4.00096e-06
chr4 49513291 49513502 1.79177 1.12313e-05
chr4 49514144 49514324 1.7918 3.74926e-05
chr4 498769 499685 1.79177 9.66945e-06
chr4 5044884 5045034 1.79158 -0.000182269
chr4 50556101 50556496 1.79177 8.1818e-06
chr4 51831257 51831624 1.79178 2.16938e-05
chr4 51842335 51843526 1.79182 6.14614e-05
chr4 51844404 51844944 1.79184 7.73279e-05
chr4 51851239 51851473 0.592067 -1.19969
chr4 51852876 51853004 1.79177 6.6509e-06
chr4 51854643 51854777 1.79177 1.1012e-05
chr4 51884643 51884757 1.79184 8.1713e-05
chr4 51895774 51896230 1.55902 -0.232741
chr4 51946509 51946746 1.79179 3.4754e-05
chr4 52025626 52025831 1.79178 1.65808e-05
chr4 52037798 52038584 1.53059 -0.261171
